Date,Open,High,Low,Close,Volume
2010-04-19,89.41298111378887,90.10418166355834,89.0072749479642,90.01402282714844,217947800
2010-04-20,90.57750665714954,90.89305973251088,90.05910908793912,90.81792449951172,157708000
2010-04-21,90.87055336686879,91.08092408159436,90.14929954100018,90.65267944335938,192910100
2010-04-22,90.01403077621713,91.03580808437532,89.49563318411737,90.92311096191406,115360300
2010-04-23,90.86302189577584,91.55422259100861,90.63011295237119,91.51665496826172,177335500
2010-04-26,91.54670430998804,91.7495602935986,91.08089790557635,91.17105102539062,143457300
2010-04-27,90.64515037324746,91.16354807486827,88.84201322896277,89.01481628417969,355853300
2010-04-28,89.44302935964546,89.91635032889786,88.85700555179251,89.69095611572266,300674100
2010-04-29,90.2319380138787,90.99075942360479,90.20939972887955,90.80293273925781,193775000
2010-04-30,90.81794562223992,90.91561915505063,89.24020280653082,89.26274108886719,270000900
2010-05-03,89.69099322983216,90.66769424839943,89.55575779236923,90.41976165771484,182747900
2010-05-04,89.41301499061795,89.42803860303846,87.8427809539577,88.29356384277344,360353400
2010-05-05,87.57232067114299,88.50394525037957,87.12905240090659,87.76766204833984,328973200
2010-05-06,87.34688371183837,87.90284884314765,78.88717203872226,84.85254669189453,647356600
2010-05-07,84.62720979639799,85.47618454029472,82.20049168953481,83.59040832519531,637558800
2010-05-10,87.00881240576767,87.63991290788655,86.33264107551679,87.27177429199219,396159600
2010-05-11,86.45286241527313,88.17335545955912,86.33265632298175,87.02385711669922,317849800
2010-05-12,87.36943137129899,88.36867036680336,87.21916663587714,88.2409439086914,235607100
2010-05-13,88.00055506909021,88.41377606268132,87.0689363304667,87.1440658569336,234452500
2010-05-14,86.49039356018957,86.64816721402889,84.79995418503759,85.5662841796875,345601400
2010-05-17,85.79918523524022,86.03960304456719,83.97351052528414,85.61135864257812,325739800
2010-05-18,86.31012178041568,86.5655690690979,84.16889858006371,84.44688415527344,360556800
2010-05-19,83.97353524502012,84.72484183683461,82.91419593120916,83.96602630615234,394742700
2010-05-20,82.1778951578759,82.56106304171063,80.74290285882924,80.79549407958984,530418300
2010-05-21,79.57089561288042,82.17792505565403,79.15767463370068,81.9750747680664,500909400
2010-05-24,81.53180491627187,82.18544384370615,80.84811876340625,80.92324829101562,269823000
2010-05-25,78.96987169289224,81.04348041998385,78.4214151131408,81.00591278076172,396505200
2010-05-26,81.50173251313183,82.24552435111723,80.27709923655485,80.51751708984375,349719300
2010-05-27,82.03513292571354,83.24473647116218,81.72709460563729,83.21468353271484,300870500
2010-05-28,83.12457479512119,83.1846807082262,81.77973508247736,82.17041778564453,297933500
2010-06-01,81.40407322916164,82.6061627057481,80.6677959325089,80.78800201416016,277909400
2010-06-02,81.20120771757503,82.89915627680085,80.7729632427949,82.89164733886719,240243700
2010-06-03,83.13207035316424,83.44010305597624,82.32817257927051,83.1771469116211,226618300
2010-06-04,81.59940173893092,82.14034335140225,79.98409157169402,80.25456237792969,398475600
2010-06-07,80.54004330709388,80.84808168062386,79.19520990328185,79.25531005859375,264609100
2010-06-08,79.31545754833304,80.26210570818802,78.62425667758885,80.10433197021484,357774300
2010-06-09,80.57011445247583,81.35147396817783,79.33797214402651,79.67606353759766,268023300
2010-06-10,81.03594062817211,82.10279476000606,79.66856267176117,82.005126953125,317890600
2010-06-11,81.28385986629344,82.45589628447513,81.23126863552925,82.40330505371094,214128200
2010-06-14,83.03439684337339,83.48518535605008,82.19293718134016,82.27558135986328,207196100
2010-06-15,82.85404607068423,84.22142311305599,82.71129605972965,84.14629364013672,238268700
2010-06-16,83.71057338226429,84.46187992290284,83.54528502620155,84.11627960205078,216374000
2010-06-17,84.35667779392801,84.39424540500484,83.43257417436998,84.25149536132812,263185800
2010-06-18,84.41835958205215,84.64482046932184,84.07111494747642,84.3428726196289,174006600
2010-06-21,85.39216453718898,85.45255065692315,83.63328993589407,84.101318359375,213140700
2010-06-22,84.10127930831896,84.47116931681715,82.59151758955291,82.71229553222656,239355400
2010-06-23,82.76514853036883,83.05955164593519,81.88948960591843,82.45565032958984,254639900
2010-06-24,82.04800399769603,82.15368685926134,80.87793633985763,81.08930206298828,268523600
2010-06-25,81.33089313705115,81.84421254720506,80.59865750322862,81.42903137207031,238726500
2010-06-28,81.54980382901684,81.76872003783589,80.87796011473472,81.17236328125,169218600
2010-06-29,80.03247803973069,81.1572548336048,78.16792687849833,78.66614532470703,373649500
2010-06-30,78.44722231350899,79.17190729163956,77.66214548071314,77.91880798339844,284101700
2010-07-01,77.86597447243803,78.12263124195123,76.34111166306427,77.57157135009766,382924800
2010-07-02,77.8357940827779,78.06980539103158,76.71102280723102,77.14884948730469,233385200
2010-07-06,78.23587319613111,78.78693890823213,76.90728090776797,77.65461730957031,256935300
2010-07-07,77.85085549475698,80.19853526352631,77.76781814530597,80.10040283203125,253769400
2010-07-08,80.77224456836396,80.983610268179,79.94942727132916,80.89302825927734,210842100
2010-07-09,80.87039565937896,81.50449866443276,80.71942177018194,81.4969482421875,144999900
2010-07-12,81.22519798360536,81.7083213838913,80.8855038225336,81.54979705810547,131283600
2010-07-13,82.39526723307011,83.10485149922371,82.22919248164523,82.78025817871094,213025900
2010-07-14,82.51604253623854,83.09730414742295,82.17634838061086,82.772705078125,184426800
2010-07-15,82.74250005642241,83.08219417473265,81.65546966297441,82.79534149169922,232337900
2010-07-16,82.3499806377118,82.44056844767829,80.35709489273714,80.515625,282693400
2010-07-19,80.81002582335475,81.24785249385837,80.18347311444421,80.99119567871094,186709000
2010-07-20,79.91924847443522,81.94987431932826,79.88150212311531,81.88948822021484,258162400
2010-07-21,82.31220462560712,82.33485012853514,80.49293909994294,80.82508850097656,264527000
2010-07-22,81.78379612760152,82.99161020731341,81.77625146508448,82.62926483154297,274781300
2010-07-23,82.4631748799385,83.46716770060549,82.22916368086699,83.34638977050781,222020800
2010-07-26,83.48985336715718,84.29757596079429,83.25584205550942,84.21453857421875,184445700
2010-07-27,84.6750310654381,84.76561889160057,83.87485875850778,84.2070083618164,204855600
2010-07-28,84.0333651689516,84.29002774189532,83.38416695180003,83.6634750366211,163056200
2010-07-29,84.18430614862822,84.4107726973633,82.5915129238502,83.25580596923828,220149100
2010-07-30,82.410354734838,83.68610542674054,82.26693126576883,83.24072265625,220070600
2010-08-02,84.5391377685732,85.25627831149295,84.199443557228,85.12039947509766,188263200
2010-08-03,84.90901633661308,85.12792675566438,84.43343762670565,84.7127456665039,146657300
2010-08-04,84.94675829180004,85.38459065548855,84.667456006811,85.2789077758789,158171700
2010-08-05,84.7353813260679,85.23360548629452,84.60705295484014,85.18830871582031,140473800
2010-08-06,84.3504210540942,84.97697381285197,83.731418719702,84.84109497070312,239728300
2010-08-09,85.24114965635597,85.43742030251941,84.78822226921928,85.29399108886719,120800400
2010-08-10,84.56929659035299,85.2864368185398,84.07107824841518,84.83350372314453,242916300
2010-08-11,83.52758738739662,83.55778331980702,82.37262032930361,82.50849914550781,273406900
2010-08-12,81.26295107492057,82.29713448971711,81.22520471643477,82.00273132324219,239542600
2010-08-13,81.74607434580214,82.25184329646342,81.66303696473409,81.76116943359375,158698500
2010-08-16,81.20254945318773,81.98762638926709,80.9081463220686,81.72341918945312,147895300
2010-08-17,82.42544635494446,83.33130112069108,82.191429362354,82.7273941040039,172270300
2010-08-18,82.68968242118498,83.32377982701483,82.21410936681261,82.87840270996094,182922100
2010-08-19,82.44812058473725,82.65193596228913,81.09688262757989,81.43657684326172,265847600
2010-08-20,81.1950087926303,81.48186729487594,80.58355694821945,81.17236328125,209714200
2010-08-23,81.55735082981724,81.95743687217379,80.82511527639393,80.86286163330078,163490300
2010-08-24,79.97966929975502,80.31181890587486,79.2398888706717,79.6626205444336,280677800
2010-08-25,79.22477048523044,80.27405477128731,78.7265519456074,79.97210693359375,272234800
2010-08-26,80.34953198814131,80.4552148628018,79.17191376304842,79.43612670898438,224439500
2010-08-27,79.9343523044379,80.74962520415049,78.74163888737154,80.66658782958984,272649000
2010-08-30,80.45521542692178,80.70432753006163,79.48896870365967,79.49651336669922,167238600
2010-08-31,79.20211024818295,80.00228799530326,78.87751119965414,79.49651336669922,273933100
2010-09-01,80.56845629792137,81.98763058620156,80.51561485525363,81.87439727783203,256828100
2010-09-02,82.07067237789089,82.65192827851301,81.89704719447691,82.63683319091797,156112200
2010-09-03,83.44454828913807,83.7842424429879,82.99916549439274,83.70875549316406,212197300
2010-09-07,83.31623299933463,83.42191589756284,82.6972306985897,82.76516723632812,141973700
2010-09-08,82.93120303736484,83.67853339773889,82.89345669461245,83.34638977050781,149924400
2010-09-09,84.28248056205246,84.3051260748014,83.50495390814636,83.73141479492188,147017900
2010-09-10,83.8823942456994,84.25228439123875,83.69367396093438,84.1541519165039,127819000
2010-09-13,84.9845270534625,85.26382941209505,84.64482705719016,85.0902099609375,178503500
2010-09-14,84.92412782273202,85.52048461144598,84.6070791277558,85.03736114501953,209823600
2010-09-15,84.78822734688029,85.46007092587892,84.53157059053679,85.3619384765625,168608400
2010-09-16,85.09771754229457,85.39212060193866,84.81085914418132,85.33927917480469,199962900
2010-09-17,85.78857963544668,85.87206155374695,85.13590597789062,85.37117004394531,195836900
2010-09-20,85.66713055980762,86.86622895136608,85.39391812147488,86.67649841308594,214555200
2010-09-21,86.74480034158763,87.15461318971309,86.14525117398122,86.50194549560547,268389100
2010-09-22,86.36535185492654,86.8510616175949,85.83410282130255,86.07695770263672,191322400
2010-09-23,85.37115518961257,86.26668360182705,85.13589116449313,85.37874603271484,202354300
2010-09-24,86.3274035200865,87.20016524117014,86.25151245523512,87.13945007324219,209671800
2010-09-27,87.1698207207581,87.26847854083836,86.63857739706748,86.72205352783203,128761800
2010-09-28,86.83588131742773,87.30641519070383,85.89481936099276,87.0256118774414,209207500
2010-09-29,86.80551144105416,87.20774503502392,86.53229901011292,86.87381744384766,179665800
2010-09-30,87.31402723989554,87.87562821269665,86.20599540500997,86.61581420898438,287106700
2010-10-01,87.26848333119915,87.36714694681325,86.464027456847,86.98009490966797,174638700
2010-10-04,86.79794172670917,87.16222117225854,85.89482237650081,86.32740783691406,166153200
2010-10-05,87.12429881440923,88.27785838067257,87.02563519109572,88.06536102294922,229634100
2010-10-06,88.05017130102152,88.28544117428784,87.70106770372753,88.0577621459961,148626600
2010-10-07,88.41445831825207,88.43722506350308,87.42027184150272,87.9515151977539,164860000
2010-10-08,88.07295383443386,88.68767917444282,87.73902609906166,88.44482421875,177760100
2010-10-11,88.5814293936681,88.77116000638925,88.22473491533334,88.52830505371094,103098300
2010-10-12,88.23991449531667,89.05955216607026,87.76938626182849,88.80152130126953,182210000
2010-10-13,89.29478797543543,89.9702282637525,89.08228489777392,89.49210357666016,194347200
2010-10-14,89.40861169208574,89.5603995877579,88.58138937360815,89.14299011230469,217764300
2010-10-15,89.76534117965959,89.81846551643011,88.61178167116324,89.32516479492188,243705000
2010-10-18,89.35552391169563,90.06132199233744,89.02918704021353,89.76534271240234,141204800
2010-10-19,88.93811574669496,89.43900150765653,88.05017215979144,88.5890121459961,280604700
2010-10-20,88.74837985214218,89.88676335649447,88.69525552021045,89.45417785644531,200051800
2010-10-21,89.85639387454457,90.38004627995409,88.95327456112717,89.65148162841797,221585500
2010-10-22,89.78813910253184,89.95510301610504,89.55287492801712,89.81849670410156,108212400
2010-10-25,90.41798828179442,90.8885221189803,90.0157604518353,90.08406066894531,151145700
2010-10-26,89.62872450175327,90.19032539523862,89.45417561126622,90.09925842285156,158982900
2010-10-27,89.46936954007026,89.93990355599186,88.99125046833304,89.84123992919922,190024000
2010-10-28,90.35733126398493,90.39527971354431,89.42385962207736,89.8564453125,168576000
2010-10-29,89.7653401263242,90.09926783360245,89.60596711788277,89.92471313476562,144305500
2010-11-01,90.36489694761117,90.88096445125646,89.43901062135471,89.955078125,174074800
2010-11-02,90.63049334406531,90.88093907519504,90.38763845663817,90.66844177246094,158345900
2010-11-03,90.82783884793086,91.08586970110659,89.89436168883073,91.03274536132812,226702800
2010-11-04,92.04212675978947,92.83140691365443,91.0479400632467,92.78587341308594,215039400
2010-11-05,92.84655454104546,93.28673087955208,92.72512997980238,93.13494873046875,180654100
2010-11-08,92.84654868390379,93.1121761132195,92.54298440488724,92.96038818359375,156107100
2010-11-09,93.21083679346219,93.30949460816703,91.92067119758438,92.29254150390625,186621600
2010-11-10,92.2697839931215,92.70996036144723,91.57157679585059,92.66442108154297,221387400
2010-11-11,91.86755383421772,92.45192150274909,91.58675047706375,92.31531524658203,158017600
2010-11-12,91.69299179485267,92.09521968629531,90.80505409599427,91.22245788574219,239068800
2010-11-15,91.51088507222049,91.867579607288,91.05553268728909,91.09347534179688,163940800
2010-11-16,90.53183542467437,90.68361755783505,89.24166413233961,89.67425537109375,299566200
2010-11-17,89.71221201156733,90.09167319381241,89.4465903420194,89.71980285644531,172308900
2010-11-18,90.5849539309619,91.36664286774516,90.57736308775634,91.0403060913086,197723700
2010-11-19,90.99475420354942,91.32867596552039,90.50145371708932,91.29073333740234,156852900
2010-11-22,90.83541311267862,91.25281690899743,90.13720018717409,91.21487426757812,181361000
2010-11-23,90.13721070980768,90.3269413094066,89.54525216547795,89.89435577392578,222309000
2010-11-24,90.46353558789036,91.24523041837655,90.44835968958509,91.22245788574219,140046100
2010-11-26,90.43320094558216,90.92649590066502,90.15998840332031,90.15998840332031,76007800
2010-11-29,89.93232062663988,90.67606726048743,89.35553787733684,90.43321228027344,223642300
2010-11-30,89.53766688145862,90.44078059596002,89.40864567357123,89.92471313476562,233930700
2010-12-01,91.22248045823497,92.01176053811793,91.21489540226426,91.83721160888672,221037200
2010-12-02,91.98138445093707,93.08182530794616,91.92826011922753,93.01351928710938,191213600
2010-12-03,92.69477764489191,93.37021808978963,92.67201090025102,93.26396942138672,151288900
2010-12-06,93.06665772616853,93.37781870914691,92.96799989235818,93.16532135009766,103050500
2010-12-07,94.06082610197606,94.11395042820128,93.16529760980994,93.21842193603516,206581000
2010-12-08,93.3322633164976,93.63582759241747,92.89967785418261,93.5599365234375,138019200
2010-12-09,94.08359019831646,94.12153283591509,93.46127419855101,93.9242172241211,123705100
2010-12-10,94.21259030271068,94.56169377860982,93.90143524837029,94.47062683105469,117571700
2010-12-13,94.903217576698,95.01705126758837,94.50098397179144,94.53134155273438,133812700
2010-12-14,94.67555281747846,95.03983805332562,94.32644926943853,94.61483764648438,147249600
2010-12-15,94.4403105058072,94.81218088103776,94.02290084679015,94.1822738647461,160823100
2010-12-16,94.24298883207172,94.7970047609314,93.91665195126258,94.72869873046875,185035200
2010-12-17,94.66230489461155,94.95220991823611,94.46394576235905,94.83014678955078,141075300
2010-12-20,95.08953823458124,95.28789737446594,94.58601835095773,95.05902099609375,119085500
2010-12-21,95.3565765365793,95.722777653673,95.26503062273284,95.6617431640625,94965500
2010-12-22,95.73039608689803,95.98978390347132,95.67699237051126,95.95926666259766,78878100
2010-12-23,95.85243953684996,95.9592469476798,95.58542100977532,95.8219223022461,70053700
2010-12-27,95.46338903896536,95.95165334056983,95.39472959994424,95.860107421875,58126000
2010-12-28,96.05083261834328,96.08897480966097,95.74566598495464,95.99742889404297,55309100
2010-12-29,96.11188749170005,96.27972364611608,96.05085298796477,96.06610870361328,58033100
2010-12-30,95.97450187223512,96.22625885440331,95.76851200797294,95.91346740722656,76616900
2010-12-31,95.76852895142454,96.02792256331963,95.61594858247543,95.93637084960938,91218900
2011-01-03,96.66875278880471,97.3477452250903,95.89820865236021,96.92814636230469,138725200
2011-01-04,97.14181266429894,97.17232991386054,96.27209142378895,96.87479400634766,137409700
2011-01-05,96.56960174194482,97.43932275199303,96.47805001751972,97.37828826904297,133975300
2011-01-06,97.41643743866626,97.52324487481928,96.89765596853647,97.18756103515625,122519000
2011-01-07,97.31723314977464,97.47744426811899,96.24152826358618,96.99681091308594,156034600
2011-01-10,96.56962733130183,97.01211871908977,96.2797163707517,96.87479400634766,122401700
2011-01-11,97.22570937890964,97.45457996264261,96.85187753051225,97.21807861328125,110287000
2011-01-12,97.81313134805056,98.20221298810738,97.2409404820932,98.09540557861328,107929200
2011-01-13,98.13359144971368,98.17936440842874,97.69110011356968,97.93522644042969,129048400
2011-01-14,97.79790262676069,98.6676237218544,97.72924319215451,98.64473724365234,117677900
2011-01-18,98.553199641427,98.90414511347028,98.43876722725028,98.8125991821289,114401300
2011-01-19,98.72864861828303,98.82781946714368,97.58427825481331,97.84366607666016,151958400
2011-01-20,97.6224146505772,97.95809264596352,96.9891950234149,97.7139663696289,175745700
2011-01-21,98.3243198717858,98.54555971928829,97.82841898971486,97.93522644042969,151462900
2011-01-24,97.87416440209319,98.60656645881936,97.85127792917697,98.49213409423828,113715500
2011-01-25,98.2327577232899,98.62947608218218,97.73686850552842,98.5455551147461,167552200
2011-01-26,98.78965262204292,99.21688223001131,98.5912877032478,98.92697143554688,141281500
2011-01-27,98.94989872852469,99.33899214291613,98.7744318473877,99.17115020751953,123302700
2011-01-28,99.28558066697904,99.44579765351706,97.27911988871864,97.4393310546875,295637300
2011-01-31,97.70634107693041,98.24800316254233,97.46220316032924,98.17170715332031,149249200
2011-02-01,98.76679584199331,99.9187911412738,98.70576135948916,99.74332427978516,167194300
2011-02-02,99.48394884896678,99.81963276325459,99.43055093958827,99.55261993408203,118323600
2011-02-03,99.37710072054261,99.92639932983262,98.85070022434704,99.77381896972656,145886700
2011-02-04,99.81200311920792,100.0942774696929,99.35425023196893,100.0561294555664,134634800
2011-02-07,100.27736601056768,101.00975655164972,100.2697294241966,100.68170928955078,112439100
2011-02-08,100.77325080691104,101.19285559921927,100.49860145568539,101.13945770263672,99072800
2011-02-09,100.86480291748376,101.18522520312857,100.40705014305595,100.91057586669922,146436700
2011-02-10,100.39942417211262,101.06315521122418,100.17054778723868,100.94872283935547,162708500
2011-02-11,100.551999686626,101.68110838530545,100.52911321335883,101.5514144897461,137710300
2011-02-14,101.49040954708215,101.87949134698063,101.3759771474471,101.79557037353516,101690700
2011-02-15,101.48278001967434,101.63536042601305,100.94874277691947,101.47514343261719,119575400
2011-02-16,101.81841581184605,102.23800882082881,101.61242595794664,102.11595153808594,130183500
2011-02-17,101.81843083560834,102.55844614810867,101.72687330862483,102.42112731933594,109810500
2011-02-18,102.51268903486796,102.75682695634296,102.27618769914956,102.63475799560547,130002400
2011-02-22,101.55902033737891,102.6576174121753,100.30021797983606,100.57486724853516,233116400
2011-02-23,100.51385567470993,100.75799358743382,99.33897398285129,99.9569320678711,227584000
2011-02-24,99.85014640469794,100.27737620394745,98.94990220673165,99.8882827758789,260431400
2011-02-25,100.30786347462715,101.01737908127893,100.24682899784041,100.95634460449219,141686900
2011-02-28,101.3301960676368,101.7116528907052,100.99451220075446,101.58194732666016,141585500
2011-03-01,101.90238607143623,101.99393198809285,99.85777135070634,99.8882827758789,258565500
2011-03-02,99.75097562454799,100.5672989478079,99.44581477240129,100.10192108154297,200277400
2011-03-03,101.00977230936938,101.94052798309488,101.00214736294656,101.82609558105469,176480100
2011-03-04,101.74976596641483,101.94813091932706,100.3994175035091,101.06314849853516,277202300
2011-03-07,101.36068669904282,101.58956307416162,99.7433138261723,100.26971435546875,216790400
2011-03-08,100.42991614503903,101.46747879991663,99.99506157500062,101.14705657958984,174615000
2011-03-09,100.94873070375436,101.31492596339916,100.39943199371847,101.00212860107422,153806000
2011-03-10,99.94168985507791,100.07900872667422,99.03382073350686,99.13300323486328,301291800
2011-03-11,98.81255561276993,100.17816559808469,98.7896691400259,99.81959533691406,225621800
2011-03-14,99.17113073879,99.5449509060373,98.46161512551282,99.21690368652344,234974100
2011-03-15,96.57723648034677,98.6676240790985,96.50857704549199,98.0801773071289,359585400
2011-03-16,97.76738516007428,98.08781915552869,95.57782658501687,96.26445007324219,468670300
2011-03-17,97.65295903847549,97.95049493240025,96.96633550612222,97.53852081298828,254303700
2011-03-18,98.72078634663457,98.75144200580515,97.7017078216708,97.89326477050781,230435400
2011-03-21,99.11156440559553,99.61726583625706,98.996623227762,99.41039276123047,153992600
2011-03-22,99.39509691205112,99.52535426880554,98.97366917448595,99.06561279296875,129538600
2011-03-23,98.78972832712323,99.60959754974405,98.32234067035107,99.34908294677734,148603100
2011-03-24,99.91612611387464,100.44482530238193,99.35678294984594,100.29924011230469,159129800
2011-03-25,100.55973346720167,101.0424489962116,100.29154907975695,100.60570526123047,155642800
2011-03-28,100.82023013340184,101.08074471429278,100.32984493161077,100.36048889160156,109762400
2011-03-29,100.27621279702416,101.06542637253443,99.94674050645678,101.03478240966797,129798800
2011-03-30,101.56347701687748,102.03087634953182,101.41789189317605,101.73204803466797,135835000
2011-03-31,101.60177833977413,101.87762072688962,101.4868371916483,101.59410858154297,132537100
2011-04-01,102.22246587034205,102.4983083791105,101.778052290009,102.02323913574219,153850100
2011-04-04,102.23777075201622,102.42166963484803,101.81635481121964,102.10751342773438,100768900
2011-04-05,101.90828711167191,102.54425752447142,101.86231531898642,102.0921859741211,120791500
2011-04-06,102.58256485926752,102.67450843891153,102.00022434363828,102.41399383544922,120411600
2011-04-07,102.23012682369286,102.65921258461084,101.6477978184056,102.15351104736328,170731500
2011-04-08,102.6055822937235,102.66688192956433,101.37961296032721,101.80104064941406,147945400
2011-04-11,101.90831819377233,102.25311843578504,101.24936168364793,101.49456024169922,121385400
2011-04-12,100.92751884906427,101.12673385245141,100.36817587253721,100.7359619140625,161187400
2011-04-13,101.20336711609217,101.27998287946907,100.34519573933869,100.72830963134766,162059000
2011-04-14,100.14596765835056,100.95816722758924,99.81649532776458,100.80492401123047,161220400
2011-04-15,100.9888651205201,101.42560905437905,100.6900366315494,101.1727523803711,170006700
